Datetime,Open,High,Low,Close,Adj Close,Volume
2024-11-07 09:15:00,1.0761945247650146,1.0765421390533447,1.0760787725448608,1.0765421390533447,1.0765421390533447,0
2024-11-07 09:30:00,1.0765421390533447,1.0765421390533447,1.0758472681045532,1.0759629011154175,1.0759629011154175,0
2024-11-07 09:45:00,1.0757315158843994,1.0757315158843994,1.0750375986099243,1.0750375986099243,1.0750375986099243,0
2024-11-07 10:00:00,1.0751532316207886,1.0759629011154175,1.0751532316207886,1.0759629011154175,1.0759629011154175,0
2024-11-07 10:15:00,1.0760787725448608,1.0768898725509644,1.0760787725448608,1.0760787725448608,1.0760787725448608,0
2024-11-07 10:30:00,1.0760787725448608,1.076310396194458,1.0758472681045532,1.0758472681045532,1.0758472681045532,0
2024-11-07 10:45:00,1.0759629011154175,1.0759629011154175,1.0755001306533813,1.0758472681045532,1.0758472681045532,0
2024-11-07 11:00:00,1.0758472681045532,1.0759629011154175,1.0756157636642456,1.0757315158843994,1.0757315158843994,0
2024-11-07 11:15:00,1.0757315158843994,1.0764262676239014,1.0756157636642456,1.0764262676239014,1.0764262676239014,0
2024-11-07 11:30:00,1.076310396194458,1.0764262676239014,1.0760787725448608,1.0761945247650146,1.0761945247650146,0
2024-11-07 11:45:00,1.0760787725448608,1.076310396194458,1.0759629011154175,1.0761945247650146,1.0761945247650146,0
2024-11-07 12:00:00,1.0759629011154175,1.076658010482788,1.0759629011154175,1.0765421390533447,1.0765421390533447,0
2024-11-07 12:15:00,1.076658010482788,1.0772379636764526,1.0764262676239014,1.0772379636764526,1.0772379636764526,0
2024-11-07 12:30:00,1.0773539543151855,1.07758629322052,1.0768898725509644,1.0770059823989868,1.0770059823989868,0
2024-11-07 12:45:00,1.0770059823989868,1.077818512916565,1.0768898725509644,1.077818512916565,1.077818512916565,0
2024-11-07 13:00:00,1.077934741973877,1.079214334487915,1.077818512916565,1.079214334487915,1.079214334487915,0
2024-11-07 13:15:00,1.079563856124878,1.079563856124878,1.0788650512695312,1.0788650512695312,1.0788650512695312,0
2024-11-07 13:30:00,1.0789813995361328,1.079097867012024,1.0781670808792114,1.0786322355270386,1.0786322355270386,0
2024-11-07 13:45:00,1.0786322355270386,1.0796804428100586,1.0786322355270386,1.079563856124878,1.079563856124878,0
2024-11-07 14:00:00,1.079563856124878,1.079563856124878,1.078515887260437,1.078515887260437,1.078515887260437,0
2024-11-07 14:15:00,1.078515887260437,1.07991361618042,1.078515887260437,1.0797970294952393,1.0797970294952393,0
2024-11-07 14:30:00,1.07991361618042,1.0818997621536255,1.0794472694396973,1.0816657543182373,1.0816657543182373,0
2024-11-07 14:45:00,1.0816657543182373,1.0817828178405762,1.08119797706604,1.08119797706604,1.08119797706604,0
2024-11-07 15:00:00,1.0810810327529907,1.0820168256759644,1.0810810327529907,1.0818997621536255,1.0818997621536255,0
2024-11-07 15:15:00,1.0821340084075928,1.0822510719299316,1.081548810005188,1.0822510719299316,1.0822510719299316,0
2024-11-07 15:30:00,1.0822510719299316,1.0829542875289917,1.0814317464828491,1.0814317464828491,1.0814317464828491,0
2024-11-07 15:45:00,1.0813149213790894,1.0818997621536255,1.0810810327529907,1.0814317464828491,1.0814317464828491,0
2024-11-07 16:00:00,1.0814317464828491,1.0816657543182373,1.0797970294952393,1.07991361618042,1.07991361618042,0
2024-11-07 16:15:00,1.07991361618042,1.07991361618042,1.0787487030029297,1.0788650512695312,1.0788650512695312,0
2024-11-07 16:30:00,1.0788650512695312,1.0797970294952393,1.0788650512695312,1.0797970294952393,1.0797970294952393,0
2024-11-07 16:45:00,1.0796804428100586,1.0796804428100586,1.079097867012024,1.0794472694396973,1.0794472694396973,0
2024-11-07 17:00:00,1.0793308019638062,1.0796804428100586,1.079097867012024,1.0796804428100586,1.0796804428100586,0
2024-11-07 17:15:00,1.079563856124878,1.080263614654541,1.079563856124878,1.0801469087600708,1.0801469087600708,0
2024-11-07 17:30:00,1.0801469087600708,1.0803803205490112,1.0801469087600708,1.080263614654541,1.080263614654541,0
2024-11-07 17:45:00,1.0803803205490112,1.0808473825454712,1.0803803205490112,1.0808473825454712,1.0808473825454712,0
2024-11-07 18:00:00,1.0808473825454712,1.0808473825454712,1.079563856124878,1.07991361618042,1.07991361618042,0
2024-11-07 18:15:00,1.0800302028656006,1.0804970264434814,1.0800302028656006,1.0803803205490112,1.0803803205490112,0
2024-11-07 18:30:00,1.0803803205490112,1.0803803205490112,1.0800302028656006,1.0800302028656006,1.0800302028656006,0
2024-11-07 18:45:00,1.0800302028656006,1.080263614654541,1.0800302028656006,1.0800302028656006,1.0800302028656006,0
2024-11-07 19:00:00,1.0801469087600708,1.0801469087600708,1.077934741973877,1.079097867012024,1.079097867012024,0
2024-11-07 19:15:00,1.0794472694396973,1.0794472694396973,1.0787487030029297,1.0787487030029297,1.0787487030029297,0
2024-11-07 19:30:00,1.079097867012024,1.0801469087600708,1.07758629322052,1.077818512916565,1.077818512916565,0
2024-11-07 19:45:00,1.0780508518218994,1.0797970294952393,1.0780508518218994,1.079097867012024,1.079097867012024,0
2024-11-07 20:00:00,1.0787487030029297,1.0808473825454712,1.0787487030029297,1.0808473825454712,1.0808473825454712,0
2024-11-07 20:15:00,1.080964207649231,1.080964207649231,1.0803803205490112,1.0806137323379517,1.0806137323379517,0
2024-11-07 20:30:00,1.0804970264434814,1.0807305574417114,1.0796804428100586,1.0796804428100586,1.0796804428100586,0
2024-11-07 20:45:00,1.0797970294952393,1.0804970264434814,1.0797970294952393,1.0804970264434814,1.0804970264434814,0
2024-11-07 21:00:00,1.0803803205490112,1.0804970264434814,1.080263614654541,1.0803803205490112,1.0803803205490112,0
2024-11-07 21:15:00,1.0804970264434814,1.0806137323379517,1.080263614654541,1.0803803205490112,1.0803803205490112,0
2024-11-07 21:30:00,1.0804970264434814,1.0806137323379517,1.0803803205490112,1.0803803205490112,1.0803803205490112,0
2024-11-07 21:45:00,1.0804970264434814,1.0810810327529907,1.0804970264434814,1.0806137323379517,1.0806137323379517,0
2024-11-07 22:00:00,1.0806137323379517,1.080964207649231,1.0804970264434814,1.0807305574417114,1.0807305574417114,0
2024-11-07 22:15:00,1.0806137323379517,1.0808473825454712,1.0804970264434814,1.0806137323379517,1.0806137323379517,0
2024-11-07 22:30:00,1.0806137323379517,1.0808473825454712,1.0806137323379517,1.0808473825454712,1.0808473825454712,0
2024-11-07 22:45:00,1.0807305574417114,1.0808473825454712,1.0807305574417114,1.0807305574417114,1.0807305574417114,0
2024-11-07 23:00:00,1.0803803205490112,1.0803803205490112,1.0801469087600708,1.0801469087600708,1.0801469087600708,0
2024-11-07 23:15:00,1.080263614654541,1.0803803205490112,1.0801469087600708,1.0803803205490112,1.0803803205490112,0
2024-11-07 23:30:00,1.0803803205490112,1.0804970264434814,1.080263614654541,1.0803803205490112,1.0803803205490112,0
2024-11-07 23:45:00,1.0803803205490112,1.0804970264434814,1.0797970294952393,1.0797970294952393,1.0797970294952393,0
2024-11-08 00:00:00,1.0797970294952393,1.0797970294952393,1.0793308019638062,1.079563856124878,1.079563856124878,0
2024-11-08 00:15:00,1.0796804428100586,1.07991361618042,1.0794472694396973,1.0796804428100586,1.0796804428100586,0
2024-11-08 00:30:00,1.0797970294952393,1.07991361618042,1.079563856124878,1.079563856124878,1.079563856124878,0
2024-11-08 00:45:00,1.0793308019638062,1.0794472694396973,1.079214334487915,1.0793308019638062,1.0793308019638062,0
2024-11-08 01:00:00,1.0793308019638062,1.0794472694396973,1.0788650512695312,1.0789813995361328,1.0789813995361328,0
2024-11-08 01:15:00,1.0788650512695312,1.0788650512695312,1.078515887260437,1.0786322355270386,1.0786322355270386,0
2024-11-08 01:30:00,1.0786322355270386,1.0786322355270386,1.078283429145813,1.078515887260437,1.078515887260437,0
2024-11-08 01:45:00,1.078515887260437,1.079214334487915,1.078399658203125,1.0789813995361328,1.0789813995361328,0
2024-11-08 02:00:00,1.0789813995361328,1.079214334487915,1.0787487030029297,1.079214334487915,1.079214334487915,0
2024-11-08 02:15:00,1.079214334487915,1.079214334487915,1.0788650512695312,1.0789813995361328,1.0789813995361328,0
2024-11-08 02:30:00,1.0789813995361328,1.079097867012024,1.078399658203125,1.078399658203125,1.078399658203125,0
2024-11-08 02:45:00,1.078399658203125,1.078515887260437,1.078283429145813,1.078399658203125,1.078399658203125,0
2024-11-08 03:00:00,1.078515887260437,1.0788650512695312,1.078515887260437,1.0787487030029297,1.0787487030029297,0
2024-11-08 03:15:00,1.0789813995361328,1.079097867012024,1.0787487030029297,1.0788650512695312,1.0788650512695312,0
2024-11-08 03:30:00,1.0788650512695312,1.0788650512695312,1.078399658203125,1.078399658203125,1.078399658203125,0
2024-11-08 03:45:00,1.078399658203125,1.078515887260437,1.0780508518218994,1.0780508518218994,1.0780508518218994,0
2024-11-08 04:00:00,1.0780508518218994,1.078283429145813,1.077934741973877,1.078283429145813,1.078283429145813,0
2024-11-08 04:15:00,1.078399658203125,1.0786322355270386,1.078283429145813,1.078399658203125,1.078399658203125,0
2024-11-08 04:30:00,1.078399658203125,1.078515887260437,1.0781670808792114,1.078283429145813,1.078283429145813,0
2024-11-08 04:45:00,1.078283429145813,1.0786322355270386,1.078283429145813,1.0786322355270386,1.0786322355270386,0
2024-11-08 05:00:00,1.0786322355270386,1.0786322355270386,1.078515887260437,1.078515887260437,1.078515887260437,0
2024-11-08 05:15:00,1.0786322355270386,1.0789813995361328,1.0786322355270386,1.0787487030029297,1.0787487030029297,0
2024-11-08 05:30:00,1.0787487030029297,1.0787487030029297,1.078399658203125,1.078399658203125,1.078399658203125,0
2024-11-08 05:45:00,1.078515887260437,1.0787487030029297,1.078399658203125,1.078515887260437,1.078515887260437,0
2024-11-08 06:00:00,1.0786322355270386,1.0786322355270386,1.077934741973877,1.077934741973877,1.077934741973877,0
2024-11-08 06:15:00,1.077934741973877,1.0780508518218994,1.077702283859253,1.0780508518218994,1.0780508518218994,0
2024-11-08 06:30:00,1.077934741973877,1.0780508518218994,1.077702283859253,1.0780508518218994,1.0780508518218994,0
2024-11-08 06:45:00,1.0780508518218994,1.0781670808792114,1.077702283859253,1.077934741973877,1.077934741973877,0
2024-11-08 07:00:00,1.078283429145813,1.0786322355270386,1.0780508518218994,1.078515887260437,1.078515887260437,0
2024-11-08 07:15:00,1.078283429145813,1.078283429145813,1.077818512916565,1.077934741973877,1.077934741973877,0
2024-11-08 07:30:00,1.077934741973877,1.078399658203125,1.077934741973877,1.078399658203125,1.078399658203125,0
2024-11-08 07:45:00,1.078399658203125,1.0786322355270386,1.077934741973877,1.078283429145813,1.078283429145813,0
2024-11-08 08:00:00,1.078399658203125,1.078399658203125,1.0764262676239014,1.0771219730377197,1.0771219730377197,0
2024-11-08 08:15:00,1.0770059823989868,1.0780508518218994,1.0768898725509644,1.0780508518218994,1.0780508518218994,0
2024-11-08 08:30:00,1.078283429145813,1.078515887260437,1.077818512916565,1.077934741973877,1.077934741973877,0
2024-11-08 08:45:00,1.0781670808792114,1.078399658203125,1.077702283859253,1.0781670808792114,1.0781670808792114,0
2024-11-08 09:00:00,1.078399658203125,1.0789813995361328,1.078283429145813,1.0787487030029297,1.0787487030029297,0
2024-11-08 09:15:00,1.0787487030029297,1.079214334487915,1.0780508518218994,1.078283429145813,1.078283429145813,0
2024-11-08 09:30:00,1.078515887260437,1.0788650512695312,1.078399658203125,1.078515887260437,1.078515887260437,0
2024-11-08 09:45:00,1.078515887260437,1.0786322355270386,1.07758629322052,1.0781670808792114,1.0781670808792114,0
2024-11-08 10:00:00,1.0781670808792114,1.0781670808792114,1.0773539543151855,1.077818512916565,1.077818512916565,0
2024-11-08 10:15:00,1.077934741973877,1.0780508518218994,1.077702283859253,1.077818512916565,1.077818512916565,0
2024-11-08 10:30:00,1.077934741973877,1.077934741973877,1.0770059823989868,1.0771219730377197,1.0771219730377197,0
2024-11-08 10:45:00,1.0772379636764526,1.0780508518218994,1.0772379636764526,1.0780508518218994,1.0780508518218994,0
2024-11-08 11:00:00,1.078283429145813,1.0788650512695312,1.078283429145813,1.0788650512695312,1.0788650512695312,0
2024-11-08 11:15:00,1.0789813995361328,1.0797970294952393,1.0789813995361328,1.079563856124878,1.079563856124878,0
2024-11-08 11:30:00,1.07991361618042,1.07991361618042,1.0794472694396973,1.0794472694396973,1.0794472694396973,0
2024-11-08 11:45:00,1.079214334487915,1.0793308019638062,1.078515887260437,1.078515887260437,1.078515887260437,0
2024-11-08 12:00:00,1.0786322355270386,1.0786322355270386,1.0780508518218994,1.0780508518218994,1.0780508518218994,0
2024-11-08 12:15:00,1.0780508518218994,1.0781670808792114,1.0773539543151855,1.077470064163208,1.077470064163208,0
2024-11-08 12:30:00,1.0773539543151855,1.077818512916565,1.0770059823989868,1.0772379636764526,1.0772379636764526,0
2024-11-08 12:45:00,1.0773539543151855,1.077702283859253,1.0773539543151855,1.0773539543151855,1.0773539543151855,0
2024-11-08 13:00:00,1.0772379636764526,1.077470064163208,1.0770059823989868,1.0770059823989868,1.0770059823989868,0
2024-11-08 13:15:00,1.076774001121521,1.0771219730377197,1.0764262676239014,1.076658010482788,1.076658010482788,0
2024-11-08 13:30:00,1.0764262676239014,1.0764262676239014,1.074806571006775,1.0751532316207886,1.0751532316207886,0
2024-11-08 13:45:00,1.075384497642517,1.0760787725448608,1.0752688646316528,1.0757315158843994,1.0757315158843994,0
2024-11-08 14:00:00,1.0756157636642456,1.0761945247650146,1.0755001306533813,1.0758472681045532,1.0758472681045532,0
2024-11-08 14:15:00,1.0759629011154175,1.076774001121521,1.0759629011154175,1.076774001121521,1.076774001121521,0
2024-11-08 14:30:00,1.076658010482788,1.076774001121521,1.0759629011154175,1.0759629011154175,1.0759629011154175,0
2024-11-08 14:45:00,1.0760787725448608,1.0760787725448608,1.0752688646316528,1.075384497642517,1.075384497642517,0
2024-11-08 15:00:00,1.0751532316207886,1.0752688646316528,1.0745755434036255,1.0749220848083496,1.0749220848083496,0
2024-11-08 15:15:00,1.0746910572052002,1.074806571006775,1.0744600296020508,1.0744600296020508,1.0744600296020508,0
2024-11-08 15:30:00,1.0746910572052002,1.075384497642517,1.0744600296020508,1.0752688646316528,1.0752688646316528,0
2024-11-08 15:45:00,1.0750375986099243,1.0755001306533813,1.0750375986099243,1.0751532316207886,1.0751532316207886,0
2024-11-08 16:00:00,1.0751532316207886,1.0752688646316528,1.0735372304916382,1.0735372304916382,1.0735372304916382,0
2024-11-08 16:15:00,1.0735372304916382,1.0735372304916382,1.072961449623108,1.0731916427612305,1.0731916427612305,0
2024-11-08 16:30:00,1.073306918144226,1.073306918144226,1.0726161003112793,1.0727311372756958,1.0727311372756958,0
2024-11-08 16:45:00,1.0728462934494019,1.0728462934494019,1.0713521242141724,1.0713521242141724,1.0713521242141724,0
2024-11-08 17:00:00,1.0713521242141724,1.0713521242141724,1.0690613985061646,1.0694043636322021,1.0694043636322021,0
2024-11-08 17:15:00,1.0702054500579834,1.0702054500579834,1.0694043636322021,1.0700910091400146,1.0700910091400146,0
2024-11-08 17:30:00,1.0703200101852417,1.0704345703125,1.0698620080947876,1.0702054500579834,1.0702054500579834,0
2024-11-08 17:45:00,1.0700910091400146,1.0714668035507202,1.0700910091400146,1.071237325668335,1.071237325668335,0
2024-11-08 18:00:00,1.071237325668335,1.0720411539077759,1.071237325668335,1.0720411539077759,1.0720411539077759,0
2024-11-08 18:15:00,1.0720411539077759,1.0720411539077759,1.0710078477859497,1.0711225271224976,1.0711225271224976,0
2024-11-08 18:30:00,1.0708931684494019,1.0711225271224976,1.0705492496490479,1.0705492496490479,1.0705492496490479,0
2024-11-08 18:45:00,1.0705492496490479,1.0710078477859497,1.0703200101852417,1.0710078477859497,1.0710078477859497,0
2024-11-08 19:00:00,1.0710078477859497,1.0713521242141724,1.0708931684494019,1.071237325668335,1.071237325668335,0
2024-11-08 19:15:00,1.0713521242141724,1.0714668035507202,1.0711225271224976,1.071237325668335,1.071237325668335,0
2024-11-08 19:30:00,1.0711225271224976,1.0715816020965576,1.0710078477859497,1.0714668035507202,1.0714668035507202,0
2024-11-08 19:45:00,1.0714668035507202,1.071811318397522,1.071237325668335,1.071811318397522,1.071811318397522,0
2024-11-08 20:00:00,1.0716965198516846,1.0716965198516846,1.0713521242141724,1.0715816020965576,1.0715816020965576,0
2024-11-08 20:15:00,1.0715816020965576,1.071811318397522,1.0715816020965576,1.0715816020965576,1.0715816020965576,0
2024-11-08 20:30:00,1.071811318397522,1.0720411539077759,1.071811318397522,1.0720411539077759,1.0720411539077759,0
2024-11-08 20:45:00,1.0721560716629028,1.0721560716629028,1.0720411539077759,1.0721560716629028,1.0721560716629028,0
2024-11-08 21:00:00,1.0720411539077759,1.0722709894180298,1.0720411539077759,1.0722709894180298,1.0722709894180298,0
2024-11-08 21:15:00,1.0722709894180298,1.0723860263824463,1.0722709894180298,1.0723860263824463,1.0723860263824463,0
2024-11-08 21:30:00,1.0723860263824463,1.0725010633468628,1.0720411539077759,1.0722709894180298,1.0722709894180298,0
2024-11-08 21:45:00,1.0722709894180298,1.0722709894180298,1.0720411539077759,1.0722709894180298,1.0722709894180298,0
2024-11-08 22:00:00,1.0723860263824463,1.0723860263824463,1.0723860263824463,1.0723860263824463,1.0723860263824463,0
2024-11-08 22:15:00,1.0723860263824463,1.0723860263824463,1.0723860263824463,1.0723860263824463,1.0723860263824463,0
2024-11-11 00:00:00,1.0715816020965576,1.0715816020965576,1.071237325668335,1.0715816020965576,1.0715816020965576,0
2024-11-11 00:15:00,1.0715816020965576,1.0721560716629028,1.0714668035507202,1.0721560716629028,1.0721560716629028,0
2024-11-11 00:30:00,1.0721560716629028,1.0721560716629028,1.071926236152649,1.071926236152649,1.071926236152649,0
2024-11-11 00:45:00,1.071926236152649,1.0720411539077759,1.0716965198516846,1.0720411539077759,1.0720411539077759,0
2024-11-11 01:00:00,1.0720411539077759,1.0725010633468628,1.0720411539077759,1.0725010633468628,1.0725010633468628,0
2024-11-11 01:15:00,1.0723860263824463,1.0730764865875244,1.0723860263824463,1.0728462934494019,1.0728462934494019,0
2024-11-11 01:30:00,1.0728462934494019,1.072961449623108,1.0725010633468628,1.0727311372756958,1.0727311372756958,0
2024-11-11 01:45:00,1.0726161003112793,1.0726161003112793,1.0722709894180298,1.0722709894180298,1.0722709894180298,0
2024-11-11 02:00:00,1.0722709894180298,1.0727311372756958,1.0722709894180298,1.0727311372756958,1.0727311372756958,0
2024-11-11 02:15:00,1.0727311372756958,1.0727311372756958,1.0723860263824463,1.0725010633468628,1.0725010633468628,0
2024-11-11 02:30:00,1.0723860263824463,1.0725010633468628,1.0722709894180298,1.0725010633468628,1.0725010633468628,0
2024-11-11 02:45:00,1.0725010633468628,1.0727311372756958,1.0725010633468628,1.0726161003112793,1.0726161003112793,0
2024-11-11 03:00:00,1.0726161003112793,1.072961449623108,1.0726161003112793,1.0727311372756958,1.0727311372756958,0
2024-11-11 03:15:00,1.0727311372756958,1.0727311372756958,1.0725010633468628,1.0725010633468628,1.0725010633468628,0
2024-11-11 03:30:00,1.0725010633468628,1.0725010633468628,1.071926236152649,1.0720411539077759,1.0720411539077759,0
2024-11-11 03:45:00,1.0721560716629028,1.0721560716629028,1.071811318397522,1.071926236152649,1.071926236152649,0
2024-11-11 04:00:00,1.071926236152649,1.071926236152649,1.0715816020965576,1.0716965198516846,1.0716965198516846,0
2024-11-11 04:15:00,1.0716965198516846,1.0716965198516846,1.0716965198516846,1.0716965198516846,1.0716965198516846,0
2024-11-11 04:30:00,1.0716965198516846,1.0716965198516846,1.0711225271224976,1.0711225271224976,1.0711225271224976,0
2024-11-11 04:45:00,1.0711225271224976,1.0716965198516846,1.0711225271224976,1.0716965198516846,1.0716965198516846,0
2024-11-11 05:00:00,1.0716965198516846,1.071926236152649,1.0716965198516846,1.071811318397522,1.071811318397522,0
2024-11-11 05:15:00,1.071811318397522,1.071811318397522,1.0714668035507202,1.0716965198516846,1.0716965198516846,0
2024-11-11 05:30:00,1.0716965198516846,1.0716965198516846,1.0714668035507202,1.0715816020965576,1.0715816020965576,0
2024-11-11 05:45:00,1.0715816020965576,1.0721560716629028,1.0715816020965576,1.0720411539077759,1.0720411539077759,0
2024-11-11 06:00:00,1.071811318397522,1.071926236152649,1.0715816020965576,1.0715816020965576,1.0715816020965576,0
2024-11-11 06:15:00,1.0715816020965576,1.071926236152649,1.0715816020965576,1.071811318397522,1.071811318397522,0
2024-11-11 06:30:00,1.071811318397522,1.0720411539077759,1.071811318397522,1.0720411539077759,1.0720411539077759,0
2024-11-11 06:45:00,1.0720411539077759,1.0723860263824463,1.0720411539077759,1.0723860263824463,1.0723860263824463,0
2024-11-11 07:00:00,1.0723860263824463,1.0725010633468628,1.071926236152649,1.071926236152649,1.071926236152649,0
2024-11-11 07:15:00,1.071926236152649,1.071926236152649,1.0708931684494019,1.0711225271224976,1.0711225271224976,0
2024-11-11 07:30:00,1.0711225271224976,1.0711225271224976,1.0700910091400146,1.0700910091400146,1.0700910091400146,0
2024-11-11 07:45:00,1.0699764490127563,1.0699764490127563,1.0689470767974854,1.069290041923523,1.069290041923523,0
2024-11-11 08:00:00,1.0694043636322021,1.06963312625885,1.0690613985061646,1.0691757202148438,1.0691757202148438,0
2024-11-11 08:15:00,1.0695186853408813,1.0695186853408813,1.068376064300537,1.0687185525894165,1.0687185525894165,0
2024-11-11 08:30:00,1.0684902667999268,1.0691757202148438,1.068261981010437,1.0690613985061646,1.0690613985061646,0
2024-11-11 08:45:00,1.0691757202148438,1.0695186853408813,1.0687185525894165,1.0689470767974854,1.0689470767974854,0
2024-11-11 09:00:00,1.0691757202148438,1.0691757202148438,1.0686043500900269,1.0689470767974854,1.0689470767974854,0
2024-11-11 09:15:00,1.0687185525894165,1.0690613985061646,1.067463755607605,1.067463755607605,1.067463755607605,0
2024-11-11 09:30:00,1.0673497915267944,1.0675777196884155,1.0672358274459839,1.0675777196884155,1.0675777196884155,0
2024-11-11 09:45:00,1.0678056478500366,1.0684902667999268,1.0678056478500366,1.0684902667999268,1.0684902667999268,0
2024-11-11 10:00:00,1.0684902667999268,1.0688328742980957,1.0678056478500366,1.0679197311401367,1.0679197311401367,0
2024-11-11 10:15:00,1.0680338144302368,1.0688328742980957,1.0680338144302368,1.0688328742980957,1.0688328742980957,0
2024-11-11 10:30:00,1.0690613985061646,1.0691757202148438,1.068376064300537,1.068376064300537,1.068376064300537,0
2024-11-11 10:45:00,1.068261981010437,1.068261981010437,1.067463755607605,1.067463755607605,1.067463755607605,0
2024-11-11 11:00:00,1.0673497915267944,1.0673497915267944,1.0665528774261475,1.0667804479599,1.0667804479599,0
2024-11-11 11:15:00,1.0666667222976685,1.0667804479599,1.0663254261016846,1.0663254261016846,1.0663254261016846,0
2024-11-11 11:30:00,1.0666667222976685,1.066894292831421,1.0659844875335693,1.0665528774261475,1.0665528774261475,0
2024-11-11 11:45:00,1.0666667222976685,1.0666667222976685,1.0662117004394531,1.066439151763916,1.066439151763916,0
2024-11-11 12:00:00,1.0666667222976685,1.0666667222976685,1.0663254261016846,1.0666667222976685,1.0666667222976685,0
2024-11-11 12:15:00,1.0666667222976685,1.0666667222976685,1.0660980939865112,1.0660980939865112,1.0660980939865112,0
2024-11-11 12:30:00,1.0659844875335693,1.0663254261016846,1.065757155418396,1.0663254261016846,1.0663254261016846,0
